X,CH1,CH2,
Second,Volt,Volt,
7.1096998e-01,-4.00000e-04,0.00000e+00,
7.1097100e-01,-4.00000e-04,0.00000e+00,
7.1097201e-01,-4.00000e-04,0.00000e+00,
7.1097302e-01,-4.00000e-04,0.00000e+00,
7.1097398e-01,-6.00000e-04,0.00000e+00,
7.1097499e-01,-4.00000e-04,0.00000e+00,
7.1097600e-01,-4.00000e-04,0.00000e+00,
7.1097702e-01,-4.00000e-04,0.00000e+00,
7.1097797e-01,-4.00000e-04,0.00000e+00,
7.1097898e-01,-4.00000e-04,0.00000e+00,
7.1098000e-01,-2.00000e-04,0.00000e+00,
7.1098101e-01,-2.00000e-04,0.00000e+00,
7.1098202e-01,-2.00000e-04,0.00000e+00,
7.1098298e-01,-2.00000e-04,0.00000e+00,
7.1098399e-01,-2.00000e-04,0.00000e+00,
7.1098500e-01,-2.00000e-04,0.00000e+00,
7.1098602e-01,-2.00000e-04,0.00000e+00,
7.1098697e-01,-2.00000e-04,0.00000e+00,
7.1098799e-01,-2.00000e-04,0.00000e+00,
7.1098900e-01,-2.00000e-04,0.00000e+00,
7.1099001e-01,-2.00000e-04,0.00000e+00,
7.1099102e-01,-2.00000e-04,0.00000e+00,
7.1099198e-01,-2.00000e-04,0.00000e+00,
7.1099299e-01,-2.00000e-04,0.00000e+00,
7.1099401e-01,-2.00000e-04,0.00000e+00,
7.1099502e-01,-2.00000e-04,0.00000e+00,
7.1099597e-01,-2.00000e-04,0.00000e+00,
7.1099699e-01,-2.00000e-04,0.00000e+00,
7.1099800e-01,2.00000e-04,0.00000e+00,
7.1099901e-01,4.00000e-04,0.00000e+00,
7.1100003e-01,6.00000e-04,0.00000e+00,
7.1100098e-01,8.00000e-04,0.00000e+00,
7.1100199e-01,1.00000e-03,0.00000e+00,
7.1100301e-01,1.20000e-03,0.00000e+00,
7.1100402e-01,1.40000e-03,0.00000e+00,
7.1100497e-01,1.60000e-03,0.00000e+00,
7.1100599e-01,1.80000e-03,0.00000e+00,
7.1100700e-01,2.00000e-03,0.00000e+00,
7.1100801e-01,2.20000e-03,0.00000e+00,
7.1100903e-01,1.60000e-03,0.00000e+00,
7.1100998e-01,1.00000e-03,0.00000e+00,
7.1101099e-01,4.00000e-04,0.00000e+00,
7.1101201e-01,-2.00000e-04,0.00000e+00,
7.1101302e-01,-8.00000e-04,0.00000e+00,
7.1101397e-01,-1.40000e-03,0.00000e+00,
7.1101499e-01,-2.00000e-03,0.00000e+00,
7.1101600e-01,-2.60000e-03,0.00000e+00,
7.1101701e-01,-3.20000e-03,0.00000e+00,
7.1101803e-01,-3.80000e-03,0.00000e+00,
7.1101898e-01,-4.40000e-03,0.00000e+00,
7.1101999e-01,-5.20000e-03,0.00000e+00,
7.1102101e-01,-4.20000e-03,0.00000e+00,
7.1102202e-01,-3.40000e-03,0.00000e+00,
7.1102297e-01,-2.60000e-03,0.00000e+00,
7.1102399e-01,-1.80000e-03,0.00000e+00,
7.1102500e-01,-1.00000e-03,0.00000e+00,
7.1102601e-01,0.00000e+00,0.00000e+00,
7.1102703e-01,8.00000e-04,0.00000e+00,
7.1102798e-01,1.60000e-03,0.00000e+00,
7.1102899e-01,2.40000e-03,0.00000e+00,
7.1103001e-01,3.20000e-03,0.00000e+00,
7.1103102e-01,4.00000e-03,-2.00000e-04,
7.1103197e-01,3.20000e-03,0.00000e+00,
7.1103299e-01,2.20000e-03,0.00000e+00,
7.1103400e-01,1.20000e-03,0.00000e+00,
7.1103501e-01,2.00000e-04,0.00000e+00,
7.1103603e-01,-8.00000e-04,0.00000e+00,
7.1103698e-01,-1.80000e-03,0.00000e+00,
7.1103799e-01,-2.80000e-03,0.00000e+00,
7.1103901e-01,-3.80000e-03,0.00000e+00,
7.1104002e-01,-4.80000e-03,0.00000e+00,
7.1104097e-01,-5.80000e-03,0.00000e+00,
7.1104199e-01,-6.80000e-03,0.00000e+00,
7.1104300e-01,-7.80000e-03,0.00000e+00,
7.1104401e-01,-6.40000e-03,0.00000e+00,
7.1104503e-01,-5.20000e-03,0.00000e+00,
7.1104598e-01,-4.00000e-03,0.00000e+00,
7.1104699e-01,-2.80000e-03,0.00000e+00,
7.1104801e-01,-1.60000e-03,0.00000e+00,
7.1104902e-01,-2.00000e-04,0.00000e+00,
7.1104997e-01,1.00000e-03,0.00000e+00,
7.1105099e-01,2.20000e-03,0.00000e+00,
7.1105200e-01,3.40000e-03,0.00000e+00,
7.1105301e-01,4.60000e-03,0.00000e+00,
7.1105403e-01,5.80000e-03,0.00000e+00,
7.1105498e-01,5.00000e-03,0.00000e+00,
7.1105599e-01,4.20000e-03,0.00000e+00,
7.1105701e-01,3.20000e-03,0.00000e+00,
7.1105802e-01,2.40000e-03,0.00000e+00,
7.1105897e-01,1.40000e-03,0.00000e+00,
7.1105999e-01,6.00000e-04,0.00000e+00,
7.1106100e-01,-2.00000e-04,0.00000e+00,
7.1106201e-01,-1.20000e-03,0.00000e+00,
7.1106303e-01,-2.00000e-03,0.00000e+00,
7.1106398e-01,-3.00000e-03,0.00000e+00,
7.1106499e-01,-3.80000e-03,0.00000e+00,
7.1106601e-01,-4.80000e-03,0.00000e+00,
7.1106702e-01,-4.00000e-03,0.00000e+00,
7.1106797e-01,-3.20000e-03,0.00000e+00,
7.1106899e-01,-2.40000e-03,0.00000e+00,
7.1107000e-01,-1.80000e-03,0.00000e+00,
7.1107101e-01,-1.00000e-03,0.00000e+00,
7.1107203e-01,-2.00000e-04,0.00000e+00,
7.1107298e-01,6.00000e-04,0.00000e+00,
7.1107399e-01,1.20000e-03,0.00000e+00,
7.1107501e-01,2.00000e-03,0.00000e+00,
7.1107602e-01,2.80000e-03,0.00000e+00,
7.1107697e-01,3.40000e-03,-2.00000e-04,
7.1107799e-01,3.00000e-03,0.00000e+00,
7.1107900e-01,2.60000e-03,0.00000e+00,
7.1108001e-01,2.20000e-03,0.00000e+00,
7.1108103e-01,1.60000e-03,0.00000e+00,
7.1108198e-01,1.20000e-03,0.00000e+00,
7.1108299e-01,8.00000e-04,0.00000e+00,
7.1108401e-01,4.00000e-04,0.00000e+00,
7.1108502e-01,-2.00000e-04,0.00000e+00,
7.1108598e-01,-6.00000e-04,0.00000e+00,
7.1108699e-01,-1.00000e-03,0.00000e+00,
7.1108800e-01,-1.40000e-03,0.00000e+00,
7.1108902e-01,-2.00000e-03,0.00000e+00,
7.1109003e-01,-2.40000e-03,0.00000e+00,
7.1109098e-01,-2.80000e-03,0.00000e+00,
7.1109200e-01,-3.20000e-03,0.00000e+00,
7.1109301e-01,-3.60000e-03,0.00000e+00,
7.1109402e-01,-4.00000e-03,0.00000e+00,
7.1109498e-01,-4.40000e-03,0.00000e+00,
7.1109599e-01,-4.80000e-03,0.00000e+00,
7.1109700e-01,-5.20000e-03,0.00000e+00,
7.1109802e-01,-5.60000e-03,0.00000e+00,
7.1109903e-01,-6.00000e-03,0.00000e+00,
7.1109998e-01,-6.40000e-03,0.00000e+00,
7.1110100e-01,-5.00000e-03,0.00000e+00,
7.1110201e-01,-3.80000e-03,0.00000e+00,
7.1110302e-01,-2.60000e-03,0.00000e+00,
7.1110398e-01,-1.40000e-03,0.00000e+00,
7.1110499e-01,-2.00000e-04,0.00000e+00,
7.1110600e-01,1.00000e-03,0.00000e+00,
7.1110702e-01,2.40000e-03,0.00000e+00,
7.1110803e-01,3.60000e-03,0.00000e+00,
7.1110898e-01,4.80000e-03,0.00000e+00,
7.1111000e-01,6.00000e-03,0.00000e+00,
7.1111101e-01,7.20000e-03,0.00000e+00,
7.1111202e-01,8.40000e-03,0.00000e+00,
7.1111298e-01,6.60000e-03,2.00000e-04,
7.1111399e-01,4.80000e-03,2.00000e-04,
7.1111500e-01,3.00000e-03,2.00000e-04,
7.1111602e-01,1.20000e-03,2.00000e-04,
7.1111703e-01,-6.00000e-04,2.00000e-04,
7.1111798e-01,-2.40000e-03,4.00000e-04,
7.1111900e-01,-4.20000e-03,4.00000e-04,
7.1112001e-01,-6.00000e-03,4.00000e-04,
7.1112102e-01,-7.80000e-03,4.00000e-04,
7.1112198e-01,-9.60000e-03,4.00000e-04,
7.1112299e-01,-1.14000e-02,4.00000e-04,
7.1112400e-01,-9.20000e-03,4.00000e-04,
7.1112502e-01,-7.00000e-03,2.00000e-04,
7.1112603e-01,-4.80000e-03,0.00000e+00,
7.1112698e-01,-2.60000e-03,-2.00000e-04,
7.1112800e-01,-4.00000e-04,-4.00000e-04,
7.1112901e-01,1.60000e-03,-4.00000e-04,
7.1113002e-01,3.80000e-03,-6.00000e-04,
7.1113098e-01,6.00000e-03,-8.00000e-04,
7.1113199e-01,8.20000e-03,-1.00000e-03,
7.1113300e-01,1.04000e-02,-1.20000e-03,
7.1113402e-01,1.26000e-02,-1.40000e-03,
7.1113503e-01,1.46000e-02,-1.60000e-03,
7.1113598e-01,1.24000e-02,-1.20000e-03,
7.1113700e-01,1.02000e-02,-1.00000e-03,
7.1113801e-01,8.00000e-03,-8.00000e-04,
7.1113902e-01,5.80000e-03,-4.00000e-04,
7.1113998e-01,3.60000e-03,-2.00000e-04,
7.1114099e-01,1.20000e-03,0.00000e+00,
7.1114200e-01,-1.00000e-03,2.00000e-04,
7.1114302e-01,-3.20000e-03,6.00000e-04,
7.1114397e-01,-5.40000e-03,8.00000e-04,
7.1114498e-01,-7.60000e-03,1.00000e-03,
7.1114600e-01,-1.00000e-02,1.20000e-03,
7.1114701e-01,-8.40000e-03,6.00000e-04,
7.1114802e-01,-6.80000e-03,0.00000e+00,
7.1114898e-01,-5.20000e-03,-6.00000e-04,
7.1114999e-01,-3.60000e-03,-1.40000e-03,
7.1115100e-01,-2.00000e-03,-2.00000e-03,
7.1115202e-01,-4.00000e-04,-2.60000e-03,
7.1115297e-01,1.20000e-03,-3.20000e-03,
7.1115398e-01,2.80000e-03,-4.00000e-03,
7.1115500e-01,4.40000e-03,-4.60000e-03,
7.1115601e-01,6.00000e-03,-5.20000e-03,
7.1115702e-01,7.60000e-03,-5.80000e-03,
7.1115798e-01,9.00000e-03,-6.60000e-03,
7.1115899e-01,7.60000e-03,-5.60000e-03,
7.1116000e-01,6.20000e-03,-4.60000e-03,
7.1116102e-01,4.80000e-03,-3.60000e-03,
7.1116197e-01,3.40000e-03,-2.60000e-03,
7.1116298e-01,2.00000e-03,-1.60000e-03,
7.1116400e-01,6.00000e-04,-6.00000e-04,
7.1116501e-01,-8.00000e-04,4.00000e-04,
7.1116602e-01,-2.20000e-03,1.40000e-03,
7.1116698e-01,-3.60000e-03,2.40000e-03,
7.1116799e-01,-5.00000e-03,3.40000e-03,
7.1116900e-01,-6.40000e-03,4.40000e-03,
7.1117002e-01,-7.80000e-03,5.20000e-03,
7.1117097e-01,-6.40000e-03,4.60000e-03,
7.1117198e-01,-5.00000e-03,3.80000e-03,
7.1117300e-01,-3.60000e-03,3.00000e-03,
7.1117401e-01,-2.20000e-03,2.20000e-03,
7.1117502e-01,-8.00000e-04,1.40000e-03,
7.1117598e-01,6.00000e-04,6.00000e-04,
7.1117699e-01,2.00000e-03,-2.00000e-04,
7.1117800e-01,3.40000e-03,-1.00000e-03,
7.1117902e-01,4.80000e-03,-1.80000e-03,
7.1117997e-01,6.20000e-03,-2.60000e-03,
7.1118098e-01,7.40000e-03,-3.40000e-03,
7.1118200e-01,6.20000e-03,-3.00000e-03,
7.1118301e-01,5.00000e-03,-2.60000e-03,
7.1118402e-01,3.80000e-03,-2.20000e-03,
7.1118498e-01,2.40000e-03,-2.00000e-03,
7.1118599e-01,1.20000e-03,-1.60000e-03,
7.1118701e-01,0.00000e+00,-1.20000e-03,
7.1118802e-01,-1.40000e-03,-8.00000e-04,
7.1118897e-01,-2.60000e-03,-6.00000e-04,
7.1118999e-01,-3.80000e-03,-2.00000e-04,
7.1119100e-01,-5.20000e-03,2.00000e-04,
7.1119201e-01,-6.40000e-03,6.00000e-04,
7.1119303e-01,-7.80000e-03,8.00000e-04,
7.1119398e-01,-6.40000e-03,1.40000e-03,
7.1119499e-01,-5.20000e-03,2.00000e-03,
7.1119601e-01,-4.00000e-03,2.60000e-03,
7.1119702e-01,-2.80000e-03,3.00000e-03,
7.1119797e-01,-1.60000e-03,3.60000e-03,
7.1119899e-01,-2.00000e-04,4.20000e-03,
7.1120000e-01,1.00000e-03,4.80000e-03,
7.1120101e-01,2.20000e-03,5.20000e-03,
7.1120203e-01,3.40000e-03,5.80000e-03,
7.1120298e-01,4.60000e-03,6.40000e-03,
7.1120399e-01,5.80000e-03,6.80000e-03,
7.1120501e-01,5.00000e-03,5.20000e-03,
7.1120602e-01,4.20000e-03,3.60000e-03,
7.1120697e-01,3.40000e-03,2.00000e-03,
7.1120799e-01,2.60000e-03,4.00000e-04,
7.1120900e-01,1.80000e-03,-1.20000e-03,
7.1121001e-01,1.00000e-03,-2.80000e-03,
7.1121103e-01,2.00000e-04,-4.40000e-03,
7.1121198e-01,-6.00000e-04,-6.00000e-03,
7.1121299e-01,-1.40000e-03,-7.60000e-03,
7.1121401e-01,-2.20000e-03,-9.20000e-03,
7.1121502e-01,-3.00000e-03,-1.08000e-02,
7.1121597e-01,-4.00000e-03,-1.24000e-02,
7.1121699e-01,-3.80000e-03,-1.00000e-02,
7.1121800e-01,-3.80000e-03,-7.80000e-03,
7.1121901e-01,-3.80000e-03,-5.60000e-03,
7.1122003e-01,-3.80000e-03,-3.40000e-03,
7.1122098e-01,-3.80000e-03,-1.20000e-03,
7.1122199e-01,-3.80000e-03,1.20000e-03,
7.1122301e-01,-3.80000e-03,3.40000e-03,
7.1122402e-01,-3.80000e-03,5.60000e-03,
7.1122497e-01,-3.80000e-03,7.80000e-03,
7.1122599e-01,-3.80000e-03,1.00000e-02,
7.1122700e-01,-3.80000e-03,1.22000e-02,
7.1122801e-01,-2.80000e-03,1.02000e-02,
7.1122903e-01,-2.00000e-03,8.20000e-03,
7.1122998e-01,-1.20000e-03,6.00000e-03,
7.1123099e-01,-2.00000e-04,4.00000e-03,
7.1123201e-01,6.00000e-04,1.80000e-03,
7.1123302e-01,1.40000e-03,-2.00000e-04,
7.1123397e-01,2.40000e-03,-2.20000e-03,
7.1123499e-01,3.20000e-03,-4.40000e-03,
7.1123600e-01,4.00000e-03,-6.40000e-03,
7.1123701e-01,5.00000e-03,-8.60000e-03,
7.1123803e-01,5.80000e-03,-1.06000e-02,
7.1123898e-01,6.60000e-03,-1.28000e-02,
7.1123999e-01,5.00000e-03,-1.08000e-02,
7.1124101e-01,3.40000e-03,-8.80000e-03,
7.1124202e-01,1.80000e-03,-6.80000e-03,
7.1124297e-01,0.00000e+00,-4.80000e-03,
7.1124399e-01,-1.60000e-03,-2.80000e-03,
7.1124500e-01,-3.20000e-03,-1.00000e-03,
7.1124601e-01,-4.80000e-03,1.00000e-03,
7.1124703e-01,-6.60000e-03,3.00000e-03,
7.1124798e-01,-8.20000e-03,5.00000e-03,
7.1124899e-01,-9.80000e-03,7.00000e-03,
7.1125001e-01,-1.16000e-02,8.80000e-03,
7.1125102e-01,-9.40000e-03,7.60000e-03,
7.1125197e-01,-7.20000e-03,6.40000e-03,
7.1125299e-01,-5.20000e-03,5.20000e-03,
7.1125400e-01,-3.00000e-03,3.80000e-03,
7.1125501e-01,-8.00000e-04,2.60000e-03,
7.1125603e-01,1.20000e-03,1.40000e-03,
7.1125698e-01,3.40000e-03,2.00000e-04,
7.1125799e-01,5.60000e-03,-1.20000e-03,
7.1125901e-01,7.60000e-03,-2.40000e-03,
7.1126002e-01,9.80000e-03,-3.60000e-03,
7.1126097e-01,1.20000e-02,-4.80000e-03,
7.1126199e-01,1.40000e-02,-6.20000e-03,
7.1126300e-01,1.18000e-02,-5.20000e-03,
7.1126401e-01,9.40000e-03,-4.40000e-03,
7.1126503e-01,7.20000e-03,-3.40000e-03,
7.1126598e-01,4.80000e-03,-2.60000e-03,
7.1126699e-01,2.40000e-03,-1.60000e-03,
7.1126801e-01,2.00000e-04,-8.00000e-04,
7.1126902e-01,-2.20000e-03,2.00000e-04,
